Date,Death,Death_increased,hospitalized,Negative_test,NegativeIncrease,Positive_test,PositiveIncrease,state,Recovered
20200624,5.0,0,,10807.0,381,231.0,6,GU,174.0
20200624,17.0,0,104.0,69720.0,1196,819.0,3,HI,673.0
20200624,692.0,4,,243254.0,4924,26705.0,332,IA,16858.0
20200624,89.0,0,298.0,73433.0,1523,4402.0,148,ID,3484.0
20200624,6974.0,63,,,0,139540.0,715,IL,
20200624,2578.0,9,6883.0,388743.0,5238,43140.0,269,IN,
20200624,261.0,2,1082.0,148735.0,6187,12970.0,505,KS,
20200624,538.0,1,2574.0,,0,14363.0,222,KY,3706.0
20200624,3152.0,18,,596028.0,11684,52477.0,882,LA,39792.0
20200624,7938.0,48,11219.0,687461.0,7258,107611.0,172,MA,91404.0
20200624,3108.0,16,10648.0,425120.0,6592,65337.0,330,MD,4810.0
20200624,103.0,1,339.0,,0,3017.0,23,ME,2490.0
20200624,6114.0,5,,,0,68555.0,358,MI,49290.0
20200624,1432.0,7,3897.0,495880.0,9304,33763.0,294,MN,29707.0
20200624,975.0,14,,308156.0,8925,18868.0,725,MO,
20200624,2.0,0,,8187.0,0,30.0,0,MP,19.0
20200624,1011.0,22,2946.0,238237.0,7275,23424.0,526,MS,17242.0
20200624,21.0,0,93.0,,0,766.0,23,MT,571.0
20200624,1266.0,15,,,0,56174.0,1721,NC,
20200624,86.0,2,219.0,95327.0,1094,3356.0,41,ND,3044.0
20200624,256.0,7,1257.0,143209.0,2524,18092.0,135,NE,12099.0
20200624,347.0,4,558.0,105968.0,1486,5598.0,27,NH,4358.0
20200624,14753.0,46,19598.0,1129753.0,16036,170706.0,196,NJ,
20200624,480.0,4,1793.0,,0,10990.0,152,NM,4984.0
20200624,494.0,2,,238025.0,3496,14592.0,595,NV,
20200624,24782.0,16,,,0,389666.0,581,NY,
20200624,2755.0,20,7447.0,,0,46759.0,632,OH,
20200624,372.0,1,1319.0,286768.0,2739,11510.0,482,OK,8144.0
20200624,192.0,0,983.0,203438.0,3893,7274.0,191,OR,2604.0
20200624,6518.0,54,,608217.0,11810,83191.0,495,PA,64502.0
20200624,149.0,0,,113280.0,0,1577.0,27,PR,
20200624,912.0,6,1967.0,130382.0,1486,16663.0,51,RI,
20200624,683.0,10,2377.0,290311.0,7673,27897.0,1284,SC,12317.0
20200624,84.0,1,629.0,68658.0,1025,6419.0,66,SD,5554.0
20200624,556.0,14,2386.0,,0,37235.0,932,TN,24693.0
20200624,2249.0,29,,,0,125921.0,5551,TX,72898.0
20200624,163.0,0,1256.0,298880.0,4645,18784.0,484,UT,10334.0
20200624,1661.0,16,5955.0,,0,59514.0,520,VA,
20200624,6.0,0,,2593.0,49,78.0,2,VI,64.0
20200624,56.0,0,,56866.0,517,1185.0,20,VT,930.0
20200624,1284.0,8,4067.0,,0,31338.0,724,WA,
20200624,757.0,7,3299.0,487803.0,9638,28641.0,466,WI,20121.0
20200624,92.0,0,,,0,2629.0,47,WV,1855.0
20200624,20.0,0,109.0,28869.0,1384,1282.0,28,WY,966.0
20200623,12.0,0,66.0,,0,783.0,16,AK,502.0
20200623,864.0,23,2521.0,322941.0,4285,31097.0,643,AL,15974.0
20200623,237.0,10,1188.0,247814.0,7558,16678.0,595,AR,11220.0
20200623,0.0,0,,174.0,0,0.0,0,AS,
20200623,1384.0,42,4255.0,382339.0,7135,58179.0,3593,AZ,
20200623,5580.0,65,,,0,183073.0,5019,CA,
20200623,1665.0,14,5366.0,259941.0,2770,30893.0,188,CO,
20200623,4277.0,14,10099.0,,0,45899.0,117,CT,7842.0
20200623,537.0,2,,,0,10094.0,36,DC,1182.0
20200623,504.0,0,,86689.0,786,10847.0,27,DE,6554.0
20200623,3333.0,67,13614.0,1537249.0,19979,101335.0,3798,FL,
20200623,2688.0,40,10123.0,,0,67678.0,1750,GA,
20200623,5.0,0,,10426.0,246,225.0,1,GU,174.0
20200623,17.0,0,99.0,68524.0,627,816.0,2,HI,669.0
20200623,688.0,2,,238330.0,5749,26373.0,322,IA,16579.0
20200623,89.0,0,293.0,71910.0,2948,4254.0,248,ID,3405.0
20200623,6911.0,36,,,0,138825.0,601,IL,
20200623,2569.0,16,6853.0,383505.0,7222,42871.0,238,IN,
20200623,259.0,0,1056.0,142548.0,0,12465.0,0,KS,
20200623,537.0,11,2556.0,,0,14141.0,302,KY,3591.0
20200623,3134.0,17,,584344.0,16519,51595.0,1356,LA,39792.0
20200623,7890.0,16,11157.0,680203.0,7350,107439.0,229,MA,91404.0
20200623,3092.0,18,10611.0,418528.0,8406,65007.0,404,MD,4797.0
20200623,102.0,0,339.0,,0,2994.0,23,ME,2443.0
20200623,6109.0,12,,,0,68197.0,240,MI,49290.0
20200623,1425.0,9,3860.0,486576.0,6666,33469.0,242,MN,29399.0
20200623,961.0,0,,299231.0,0,18143.0,0,MO,
20200623,2.0,0,,8187.0,48,30.0,0,MP,19.0
20200623,989.0,11,2915.0,230962.0,0,22898.0,611,MS,17242.0
20200623,21.0,0,91.0,,0,743.0,3,MT,566.0
20200623,1251.0,28,,,0,54453.0,848,NC,
20200623,84.0,1,218.0,94233.0,93,3315.0,7,ND,3008.0
20200623,249.0,5,1234.0,140685.0,1987,17957.0,147,NE,11980.0
20200623,343.0,4,558.0,104482.0,1164,5571.0,13,NH,4316.0
20200623,14707.0,56,19512.0,1113717.0,15733,170510.0,351,NJ,
20200623,476.0,7,1776.0,,0,10838.0,144,NM,4874.0
20200623,492.0,0,,234529.0,3999,13997.0,462,NV,
20200623,24766.0,27,,,0,389085.0,597,NY,
20200623,2735.0,31,7379.0,,0,46127.0,590,OH,
20200623,371.0,2,1288.0,284029.0,12104,11028.0,295,OK,7888.0
20200623,192.0,2,969.0,199545.0,3871,7083.0,146,OR,2588.0
20200623,6464.0,38,,596407.0,10745,82696.0,510,PA,64502.0
20200623,149.0,0,,113280.0,0,1550.0,10,PR,
20200623,906.0,3,1958.0,128896.0,1599,16612.0,77,RI,
20200623,673.0,14,2377.0,282638.0,4459,26613.0,912,SC,12317.0
20200623,83.0,2,624.0,67633.0,630,6353.0,27,SD,5497.0
20200623,542.0,11,2336.0,,0,36303.0,750,TN,24068.0
20200623,2220.0,28,,,0,120370.0,5489,TX,70714.0
20200623,163.0,5,1226.0,294235.0,4301,18300.0,394,UT,10057.0
20200623,1645.0,25,5913.0,,0,58994.0,529,VA,
20200623,6.0,0,,2544.0,42,76.0,0,VI,64.0
20200623,56.0,0,,56349.0,716,1165.0,2,VT,927.0
20200623,1276.0,6,4062.0,,0,30614.0,191,WA,
20200623,750.0,5,3268.0,478165.0,11531,28175.0,297,WI,19852.0
20200623,92.0,3,,,0,2582.0,30,WV,1790.0
20200623,20.0,0,109.0,27485.0,1323,1254.0,24,WY,953.0
20200622,12.0,0,65.0,,0,767.0,6,AK,491.0
20200622,841.0,2,2471.0,318656.0,3999,30454.0,433,AL,15974.0
20200622,227.0,3,1164.0,240256.0,13164,16083.0,941,AR,10793.0
20200622,0.0,0,,174.0,0,0.0,0,AS,
20200622,1342.0,3,4255.0,375204.0,7850,54586.0,2196,AZ,
20200622,5515.0,20,,,0,178054.0,4230,CA,
20200622,1651.0,4,5343.0,257171.0,4938,30705.0,166,CO,
20200622,4263.0,3,10099.0,,0,45782.0,27,CT,7842.0
20200622,535.0,2,,,0,10058.0,38,DC,1182.0
20200622,504.0,0,,85903.0,1704,10820.0,45,DE,6459.0
20200622,3266.0,12,13407.0,1517270.0,15265,97537.0,2751,FL,
20200622,2648.0,5,9953.0,,0,65928.0,1227,GA,
20200622,5.0,0,,10180.0,392,224.0,2,GU,173.0
20200622,17.0,0,97.0,67897.0,840,814.0,11,HI,651.0
20200622,686.0,1,,232581.0,1392,26051.0,88,IA,16240.0
20200622,89.0,0,283.0,68962.0,0,4006.0,0,ID,3305.0
20200622,6875.0,24,,,0,138224.0,462,IL,
20200622,2553.0,13,6819.0,376283.0,6786,42633.0,210,IN,
20200622,259.0,5,1056.0,142548.0,6958,12465.0,406,KS,
20200622,526.0,0,2532.0,,0,13839.0,89,KY,3534.0
20200622,3117.0,12,,567825.0,6791,50239.0,461,LA,39792.0
20200622,7874.0,16,11094.0,672853.0,6594,107210.0,149,MA,91404.0
20200622,3074.0,8,10572.0,410122.0,5397,64603.0,297,MD,4776.0
20200622,102.0,0,336.0,,0,2971.0,14,ME,2409.0
20200622,6097.0,7,,,0,67957.0,246,MI,49290.0
20200622,1416.0,4,3830.0,479910.0,8467,33227.0,307,MN,29065.0
20200622,961.0,5,,299231.0,2077,18143.0,140,MO,
20200622,2.0,0,,8139.0,0,30.0,0,MP,19.0
20200622,978.0,40,2881.0,230962.0,12888,22287.0,1646,MS,17242.0
20200622,21.0,1,90.0,,0,740.0,23,MT,548.0
20200622,1223.0,3,,,0,53605.0,804,NC,
20200622,83.0,0,218.0,94140.0,1255,3308.0,25,ND,2952.0
20200622,244.0,0,1212.0,138698.0,2164,17810.0,103,NE,11776.0
20200622,339.0,0,558.0,103318.0,0,5558.0,14,NH,4290.0
20200622,14651.0,28,19401.0,1097984.0,22159,170159.0,286,NJ,
20200622,469.0,0,1754.0,,0,10694.0,129,NM,4742.0
20200622,492.0,0,,230530.0,2044,13535.0,330,NV,
20200622,24739.0,14,,,0,388488.0,552,NY,
20200622,2704.0,4,7292.0,,0,45537.0,729,OH,
20200622,369.0,0,1268.0,271925.0,0,10733.0,218,OK,7648.0
20200622,190.0,1,946.0,195674.0,8329,6937.0,187,OR,2533.0
20200622,6426.0,3,,585662.0,9647,82186.0,456,PA,64105.0
20200622,149.0,0,,113280.0,0,1540.0,7,PR,
20200622,903.0,9,1950.0,127297.0,1596,16535.0,59,RI,
20200622,659.0,6,2294.0,278179.0,205,25701.0,1008,SC,10790.0
20200622,81.0,0,616.0,67003.0,274,6326.0,29,SD,5437.0
20200622,531.0,5,2301.0,,0,35553.0,451,TN,23567.0
20200622,2192.0,10,,,0,114881.0,3280,TX,69190.0
20200622,158.0,0,1192.0,289934.0,3395,17906.0,444,UT,9863.0
20200622,1620.0,9,5869.0,,0,58465.0,471,VA,
20200622,6.0,0,,2502.0,0,76.0,0,VI,64.0
20200622,56.0,0,,55633.0,774,1163.0,4,VT,926.0
20200622,1270.0,5,4049.0,,0,30423.0,315,WA,
20200622,745.0,1,3231.0,466634.0,6300,27878.0,263,WI,19543.0
20200622,89.0,0,,,0,2552.0,9,WV,1681.0
20200622,20.0,0,105.0,26162.0,0,1230.0,33,WY,931.0
20200621,12.0,0,65.0,,0,761.0,11,AK,475.0
20200621,839.0,1,2460.0,314657.0,4683,30021.0,472,AL,15974.0
20200621,224.0,0,1152.0,227092.0,0,15142.0,0,AR,10082.0
20200621,0.0,0,,174.0,0,0.0,0,AS,
20200621,1339.0,1,4255.0,367354.0,11872,52390.0,2592,AZ,
20200621,5495.0,71,,,0,173824.0,4515,CA,
20200621,1647.0,0,5327.0,252233.0,4196,30539.0,190,CO,
20200621,4260.0,9,10099.0,,0,45755.0,40,CT,7842.0
20200621,533.0,2,,,0,10020.0,36,DC,1172.0
20200621,504.0,0,,84199.0,2464,10775.0,94,DE,6459.0
20200621,3254.0,17,13325.0,1502005.0,34530,94786.0,4617,FL,
20200621,2643.0,1,9837.0,,0,64701.0,892,GA,
20200621,5.0,0,,9788.0,0,222.0,0,GU,173.0
20200621,17.0,0,96.0,67057.0,1112,803.0,14,HI,644.0
20200621,685.0,4,,231189.0,6478,25963.0,467,IA,16068.0
20200621,89.0,0,283.0,68962.0,1637,4006.0,135,ID,3305.0
20200621,6851.0,22,,,0,137762.0,658,IL,
20200621,2540.0,4,6788.0,369497.0,9756,42423.0,362,IN,
20200621,254.0,0,1035.0,135590.0,0,12059.0,0,KS,
20200621,526.0,2,2522.0,,0,13750.0,120,KY,3530.0
20200621,3105.0,1,,561034.0,5603,49778.0,393,LA,37017.0
20200621,7858.0,30,11085.0,666259.0,8258,107061.0,125,MA,91404.0
20200621,3066.0,14,10544.0,404725.0,6401,64306.0,350,MD,4773.0
20200621,102.0,0,336.0,,0,2957.0,19,ME,2391.0
20200621,6090.0,3,,,0,67711.0,166,MI,49290.0
20200621,1412.0,8,3797.0,471443.0,11867,32920.0,453,MN,28663.0
20200621,956.0,1,,297154.0,3629,18003.0,413,MO,
20200621,2.0,0,,8139.0,0,30.0,0,MP,19.0
20200621,938.0,0,2767.0,218074.0,0,20641.0,0,MS,15323.0
20200621,20.0,0,89.0,,0,717.0,19,MT,548.0
20200621,1220.0,8,,,0,52801.0,1412,NC,
20200621,83.0,1,216.0,92885.0,1905,3283.0,37,ND,2910.0
20200621,244.0,0,1212.0,136534.0,2271,17707.0,116,NE,11565.0
20200621,339.0,0,553.0,103318.0,2951,5544.0,26,NH,4275.0
20200621,14623.0,15,19267.0,1075825.0,25786,169873.0,325,NJ,
20200621,469.0,3,1746.0,,0,10565.0,135,NM,4684.0
20200621,492.0,1,,228486.0,2454,13205.0,274,NV,
20200621,24725.0,15,,,0,387936.0,664,NY,
20200621,2700.0,3,7242.0,,0,44808.0,546,OH,
20200621,369.0,1,1243.0,271925.0,0,10515.0,478,OK,7531.0
20200621,189.0,1,946.0,187345.0,0,6750.0,178,OR,2533.0
20200621,6423.0,4,,576015.0,9554,81730.0,464,PA,62932.0
20200621,149.0,2,,113280.0,0,1533.0,2,PR,
20200621,894.0,0,1922.0,125701.0,623,16476.0,27,RI,
20200621,653.0,9,2294.0,277974.0,5511,24693.0,907,SC,10790.0
20200621,81.0,0,608.0,66729.0,1039,6297.0,72,SD,5389.0
20200621,526.0,2,2291.0,,0,35102.0,656,TN,23067.0
20200621,2182.0,17,,,0,111601.0,3866,TX,68499.0
20200621,158.0,3,1184.0,286539.0,4400,17462.0,394,UT,9659.0
20200621,1611.0,4,5840.0,,0,57994.0,551,VA,
20200621,6.0,0,,2502.0,10,76.0,2,VI,64.0
20200621,56.0,0,,54859.0,769,1159.0,12,VT,922.0
20200621,1265.0,10,4030.0,,0,30108.0,521,WA,
20200621,744.0,0,3220.0,460334.0,5771,27615.0,289,WI,19310.0
20200621,89.0,1,,,0,2543.0,57,WV,1676.0
20200621,20.0,0,100.0,26162.0,0,1197.0,18,WY,909.0
20200620,12.0,0,65.0,,0,750.0,21,AK,464.0
20200620,838.0,16,2443.0,309974.0,7651,29549.0,547,AL,15974.0
20200620,224.0,10,1100.0,227092.0,6951,15142.0,511,AR,10082.0
20200620,0.0,0,,174.0,0,0.0,0,AS,
20200620,1338.0,26,4252.0,355482.0,9955,49798.0,3109,AZ,
20200620,5424.0,64,,,0,169309.0,3893,CA,
20200620,1647.0,4,5323.0,248037.0,5155,30349.0,162,CO,
20200620,4251.0,13,10099.0,,0,45715.0,158,CT,7842.0
20200620,531.0,1,,,0,9984.0,32,DC,1166.0
20200620,504.0,0,,81735.0,1912,10681.0,70,DE,6395.0
20200620,3237.0,40,13227.0,1467475.0,24352,90169.0,4002,FL,
20200620,2642.0,6,9837.0,,0,63809.0,1800,GA,
20200620,5.0,0,,9788.0,273,222.0,22,GU,173.0
20200620,17.0,0,96.0,65945.0,963,789.0,27,HI,642.0
20200620,681.0,0,,224711.0,3337,25496.0,221,IA,15963.0
20200620,89.0,0,279.0,67325.0,1523,3871.0,128,ID,3183.0
20200620,6829.0,111,,,0,137104.0,634,IL,
20200620,2536.0,20,6755.0,359741.0,8600,42061.0,315,IN,
20200620,254.0,0,1035.0,135590.0,0,12059.0,0,KS,
20200620,524.0,2,2522.0,,0,13630.0,176,KY,3530.0
20200620,3104.0,20,,555431.0,13037,49385.0,870,LA,37017.0
20200620,7828.0,28,11076.0,658001.0,13844,106936.0,286,MA,91404.0
20200620,3052.0,22,10497.0,398324.0,8203,63956.0,408,MD,4745.0
20200620,102.0,0,333.0,,0,2938.0,25,ME,2380.0
20200620,6087.0,20,,,0,67545.0,448,MI,49290.0
20200620,1404.0,11,3767.0,459576.0,16455,32467.0,436,MN,28205.0
20200620,955.0,7,,293525.0,4442,17590.0,389,MO,
20200620,2.0,0,,8139.0,0,30.0,0,MP,19.0
20200620,938.0,0,2767.0,218074.0,0,20641.0,0,MS,15323.0
20200620,20.0,0,85.0,,0,698.0,32,MT,548.0
20200620,1212.0,15,,,0,51389.0,1549,NC,
20200620,82.0,0,213.0,90980.0,1600,3246.0,25,ND,2882.0
20200620,244.0,4,1200.0,134263.0,3832,17591.0,176,NE,11312.0
20200620,339.0,2,551.0,100367.0,286,5518.0,32,NH,4244.0
20200620,14608.0,23,19267.0,1050039.0,24192,169548.0,367,NJ,
20200620,466.0,2,1740.0,,0,10430.0,170,NM,4628.0
20200620,491.0,0,,226032.0,4158,12931.0,445,NV,
20200620,24710.0,24,,,0,387272.0,716,NY,
20200620,2697.0,30,7201.0,,0,44262.0,531,OH,
20200620,368.0,1,1229.0,271925.0,7053,10037.0,331,OK,7414.0
20200620,188.0,1,946.0,187345.0,4575,6572.0,206,OR,2533.0
20200620,6419.0,20,,566461.0,10005,81266.0,504,PA,62574.0
20200620,147.0,0,,113280.0,0,1531.0,32,PR,
20200620,894.0,0,1922.0,125078.0,681,16449.0,36,RI,
20200620,644.0,5,2294.0,272463.0,6794,23786.0,1155,SC,10790.0
20200620,81.0,0,598.0,65690.0,655,6225.0,67,SD,5335.0
20200620,524.0,9,2266.0,,0,34446.0,429,TN,22838.0
20200620,2165.0,25,,,0,107735.0,4430,TX,67096.0
20200620,155.0,0,1161.0,282139.0,4884,17068.0,643,UT,9390.0
20200620,1607.0,5,5807.0,,0,57443.0,650,VA,
20200620,6.0,0,,2492.0,42,74.0,0,VI,64.0
20200620,56.0,0,,54090.0,1142,1147.0,4,VT,920.0
20200620,1255.0,10,4003.0,,0,29587.0,542,WA,
20200620,744.0,14,3203.0,454563.0,9812,27326.0,413,WI,18951.0
20200620,88.0,0,,,0,2486.0,51,WV,1669.0
20200620,20.0,0,98.0,26162.0,-9139,1179.0,6,WY,896.0
20200619,12.0,0,63.0,,0,729.0,16,AK,457.0
20200619,822.0,12,2416.0,302323.0,7995,29002.0,796,AL,15974.0
20200619,214.0,6,1100.0,220141.0,5635,14631.0,703,AR,9712.0
20200619,0.0,0,,174.0,0,0.0,0,AS,
20200619,1312.0,41,4246.0,345527.0,9238,46689.0,3246,AZ,
20200619,5360.0,70,,,0,165416.0,4317,CA,
20200619,1643.0,5,5318.0,242882.0,8337,30187.0,286,CO,
20200619,4238.0,12,10099.0,,0,45557.0,117,CT,7842.0
20200619,530.0,3,,,0,9952.0,49,DC,1162.0
20200619,504.0,2,,79823.0,1638,10611.0,112,DE,6395.0
20200619,3197.0,43,13062.0,1443123.0,17737,86167.0,3313,FL,
20200619,2636.0,31,9772.0,,0,62009.0,1097,GA,
20200619,5.0,0,,9515.0,120,200.0,7,GU,173.0
20200619,17.0,0,95.0,64982.0,1352,762.0,18,HI,640.0
20200619,681.0,2,,221374.0,5297,25275.0,421,IA,15816.0
20200619,89.0,1,278.0,65802.0,1422,3743.0,111,ID,3088.0
20200619,6718.0,0,,,0,136470.0,831,IL,
20200619,2516.0,25,6731.0,351141.0,7857,41746.0,308,IN,
20200619,254.0,7,1035.0,135590.0,5147,12059.0,378,KS,
20200619,522.0,2,2494.0,,0,13454.0,257,KY,3516.0
20200619,3084.0,22,,542394.0,45807,48515.0,-119,LA,37017.0
20200619,7800.0,30,11036.0,644157.0,9319,106650.0,228,MA,91404.0
20200619,3030.0,14,10447.0,390121.0,5742,63548.0,319,MD,4685.0
20200619,102.0,0,328.0,,0,2913.0,35,ME,2323.0
20200619,6067.0,6,,,0,67097.0,299,MI,44964.0
20200619,1393.0,17,3748.0,443121.0,13917,32031.0,356,MN,27709.0
20200619,948.0,2,,289083.0,8649,17201.0,293,MO,
20200619,2.0,0,,8139.0,0,30.0,0,MP,19.0
20200619,938.0,0,2767.0,218074.0,0,20641.0,0,MS,15323.0
20200619,20.0,0,82.0,,0,666.0,11,MT,546.0
20200619,1197.0,22,,,0,49840.0,1652,NC,
20200619,82.0,1,210.0,89380.0,1919,3221.0,32,ND,2840.0
20200619,240.0,6,1166.0,130431.0,2844,17415.0,189,NE,11066.0
20200619,337.0,6,549.0,100081.0,1806,5486.0,36,NH,4209.0
20200619,14585.0,35,19267.0,1025847.0,22220,169181.0,410,NJ,
20200619,464.0,8,1735.0,,0,10260.0,107,NM,4512.0
20200619,491.0,2,,221874.0,3154,12486.0,410,NV,
20200619,24686.0,25,,,0,386556.0,796,NY,
20200619,2667.0,34,7167.0,,0,43731.0,609,OH,
20200619,367.0,1,1209.0,264872.0,4673,9706.0,352,OK,7212.0
20200619,187.0,4,933.0,182770.0,4638,6366.0,148,OR,2502.0
20200619,6399.0,38,,556456.0,12624,80762.0,526,PA,62186.0
20200619,147.0,0,,113280.0,0,1499.0,3,PR,
20200619,894.0,9,1922.0,124397.0,1181,16413.0,59,RI,
20200619,639.0,18,2294.0,265669.0,6694,22631.0,1083,SC,10790.0
20200619,81.0,3,589.0,65035.0,791,6158.0,49,SD,5276.0
20200619,515.0,6,2238.0,,0,34017.0,1188,TN,22531.0
20200619,2140.0,35,,,0,103305.0,3454,TX,65329.0
20200619,155.0,3,1145.0,277255.0,4707,16425.0,586,UT,9113.0
20200619,1602.0,16,5797.0,,0,56793.0,555,VA,
20200619,6.0,0,,2450.0,96,74.0,1,VI,64.0
20200619,56.0,0,,52948.0,1131,1143.0,8,VT,918.0
20200619,1245.0,19,3959.0,,0,29045.0,460,WA,
20200619,730.0,11,3177.0,444751.0,10838,26913.0,323,WI,18055.0
20200619,88.0,0,,,0,2435.0,17,WV,1665.0
20200619,20.0,2,98.0,35301.0,291,1173.0,29,WY,889.0
20200618,12.0,0,61.0,,0,713.0,12,AK,449.0
20200618,810.0,20,2373.0,294328.0,10917,28206.0,894,AL,15974.0
20200618,208.0,11,1074.0,214506.0,7413,13928.0,322,AR,9376.0
20200618,0.0,0,,174.0,0,0.0,0,AS,
20200618,1271.0,32,4241.0,336289.0,11020,43443.0,2519,AZ,
20200618,5290.0,82,,,0,161099.0,4084,CA,
20200618,1638.0,7,5308.0,234545.0,2002,29901.0,228,CO,
20200618,4226.0,7,10099.0,,0,45440.0,11,CT,7842.0
20200618,527.0,4,,,0,9903.0,56,DC,1155.0
20200618,502.0,0,,78185.0,2042,10499.0,55,DE,6350.0
20200618,3154.0,44,12862.0,1425386.0,22346,82854.0,2694,FL,
20200618,2605.0,30,9663.0,,0,60912.0,882,GA,
20200618,5.0,0,,9395.0,385,193.0,5,GU,170.0
20200618,17.0,0,95.0,63630.0,1127,744.0,4,HI,639.0
20200618,679.0,6,,216077.0,5407,24854.0,393,IA,15604.0
20200618,88.0,0,275.0,64380.0,1136,3632.0,92,ID,3013.0
20200618,6718.0,52,,,0,135639.0,593,IL,
20200618,2491.0,16,6589.0,343284.0,13115,41438.0,425,IN,
20200618,247.0,0,1011.0,130443.0,0,11681.0,0,KS,
20200618,520.0,2,2482.0,,0,13197.0,202,KY,3506.0
20200618,3062.0,0,,496587.0,0,48634.0,0,LA,37017.0
20200618,7770.0,36,10985.0,634838.0,8943,106422.0,271,MA,91404.0
20200618,3016.0,20,10357.0,384379.0,6005,63229.0,260,MD,4640.0
20200618,102.0,0,323.0,,0,2878.0,42,ME,2300.0
20200618,6061.0,25,,,0,66798.0,301,MI,44964.0
20200618,1376.0,19,3718.0,429204.0,11913,31675.0,379,MN,27566.0
20200618,946.0,37,,280434.0,12057,16908.0,283,MO,
20200618,2.0,0,,8139.0,0,30.0,0,MP,19.0
20200618,938.0,0,2767.0,218074.0,0,20641.0,0,MS,15323.0
20200618,20.0,0,81.0,,0,655.0,25,MT,545.0
20200618,1175.0,7,,,0,48188.0,1333,NC,
20200618,81.0,3,208.0,87461.0,953,3189.0,29,ND,2809.0
20200618,234.0,3,1141.0,127587.0,2231,17226.0,195,NE,10761.0
20200618,331.0,1,533.0,98275.0,1727,5450.0,14,NH,4140.0
20200618,14550.0,32,19010.0,1003627.0,23489,168771.0,428,NJ,
20200618,456.0,4,1726.0,,0,10153.0,88,NM,4439.0
20200618,489.0,3,,218720.0,2952,12076.0,234,NV,
20200618,24661.0,32,,,0,385760.0,618,NY,
20200618,2633.0,22,7104.0,,0,43122.0,700,OH,
20200618,366.0,2,1146.0,260199.0,3671,9354.0,450,OK,7071.0
20200618,183.0,1,929.0,178132.0,4692,6218.0,120,OR,2457.0
20200618,6361.0,42,,543832.0,10819,80236.0,418,PA,60979.0
20200618,147.0,0,,113280.0,0,1496.0,10,PR,
20200618,885.0,9,1911.0,123216.0,1219,16354.0,71,RI,
20200618,621.0,4,2055.0,258975.0,6777,21548.0,992,SC,9734.0
20200618,78.0,0,585.0,64244.0,1306,6109.0,59,SD,5221.0
20200618,509.0,12,2209.0,,0,32829.0,686,TN,21949.0
20200618,2105.0,43,,,0,99851.0,3516,TX,63812.0
20200618,152.0,3,1120.0,272548.0,3596,15839.0,495,UT,8786.0
20200618,1586.0,3,5744.0,,0,56238.0,463,VA,
20200618,6.0,0,,2354.0,0,73.0,0,VI,64.0
20200618,56.0,1,,51817.0,1076,1135.0,6,VT,917.0
20200618,1226.0,-5,3938.0,,0,28585.0,494,WA,
20200618,719.0,7,3160.0,433913.0,10177,26590.0,461,WI,18055.0
20200618,88.0,0,,,0,2418.0,42,WV,1665.0
20200618,18.0,0,97.0,35010.0,1055,1144.0,30,WY,870.0
20200617,12.0,0,61.0,,0,701.0,20,AK,438.0
20200617,790.0,5,2352.0,283411.0,4899,27312.0,400,AL,15974.0
20200617,197.0,15,1052.0,207093.0,14718,13606.0,415,AR,8996.0
20200617,0.0,0,,174.0,0,0.0,0,AS,
20200617,1239.0,20,4224.0,325269.0,10032,40924.0,1827,AZ,
20200617,5208.0,87,,,0,157015.0,3455,CA,
20200617,1631.0,14,5294.0,232543.0,5318,29673.0,231,CO,
20200617,4219.0,9,9912.0,,0,45429.0,80,CT,7611.0
20200617,523.0,3,,,0,9847.0,29,DC,1155.0
20200617,502.0,3,,76143.0,472,10444.0,41,DE,6305.0
20200617,3110.0,25,12673.0,1403040.0,22840,80160.0,2427,FL,
20200617,2575.0,46,9543.0,,0,60030.0,952,GA,
20200617,5.0,0,,9010.0,164,188.0,2,GU,170.0
20200617,17.0,0,92.0,62503.0,1211,740.0,4,HI,637.0
20200617,673.0,4,,210670.0,4211,24461.0,282,IA,15289.0
20200617,88.0,0,275.0,63244.0,1059,3540.0,78,ID,2921.0
20200617,6666.0,87,,,0,135046.0,546,IL,
20200617,2475.0,28,6526.0,330169.0,7210,41013.0,227,IN,
20200617,247.0,2,1011.0,130443.0,4900,11681.0,262,KS,
20200617,518.0,6,2455.0,,0,12995.0,166,KY,3444.0
20200617,3062.0,20,,496587.0,11576,48634.0,928,LA,37017.0
20200617,7734.0,69,10925.0,625895.0,8133,106151.0,266,MA,88725.0
20200617,2996.0,14,10309.0,378374.0,11558,62969.0,560,MD,4596.0
20200617,102.0,1,323.0,,0,2836.0,17,ME,2275.0
20200617,6036.0,2,,,0,66497.0,228,MI,44964.0
20200617,1357.0,13,3689.0,417291.0,19028,31296.0,414,MN,27404.0
20200617,909.0,27,,268377.0,0,16625.0,211,MO,
20200617,2.0,0,,8139.0,0,30.0,0,MP,19.0
20200617,938.0,23,2767.0,218074.0,4061,20641.0,489,MS,15323.0
20200617,20.0,1,78.0,,0,630.0,16,MT,538.0
20200617,1168.0,14,,,0,46855.0,1002,NC,
20200617,78.0,1,201.0,86508.0,981,3160.0,39,ND,2756.0
20200617,231.0,11,1116.0,125356.0,2694,17031.0,180,NE,10529.0
20200617,330.0,4,531.0,96548.0,1826,5436.0,72,NH,4104.0
20200617,14518.0,42,19010.0,980138.0,15782,168343.0,307,NJ,
20200617,452.0,5,1715.0,,0,10065.0,132,NM,4351.0
